league_code,date,home_team,away_team,home_goals,away_goals,full_time_result_code,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,source_file,season,league,match_result,goal_difference,shot_difference,shots_on_target_difference,corner_difference,foul_difference,yellow_card_difference,red_card_difference,home_matches_played_before,home_win_rate_before,home_goals_scored_last_5,home_goals_conceded_last_5,home_points_last_5,home_rest_days,away_matches_played_before,away_win_rate_before,away_goals_scored_last_5,away_goals_conceded_last_5,away_points_last_5,away_rest_days,home_advantage,team_experience_difference,win_rate_before_difference,goals_scored_last_5_difference,goals_conceded_last_5_difference,points_last_5_difference
F1,2023-03-05,Troyes,Monaco,2,2,D,13.0,17.0,6.0,4.0,8.0,8.0,3.0,4.0,0.0,1.0,0.0,0.0,2223_f1.csv,2223,France Ligue 1,Draw,0,-4.0,2.0,-1.0,0.0,-1.0,0.0,63.0,0.20634920634920634,0.6,2.8,0.0,7.0,63.0,0.5555555555555556,2.0,1.4,2.4,7.0,1.0,0.0,-0.34920634920634924,-1.4,1.4,-2.4
I1,2023-03-05,Inter,Lecce,2,0,H,14.0,11.0,4.0,1.0,10.0,11.0,6.0,4.0,0.0,0.0,0.0,0.0,2223_i1.csv,2223,Italy Serie A,Home Win,2,3.0,3.0,2.0,-1.0,0.0,0.0,62.0,0.6451612903225806,1.2,0.6,2.0,7.0,24.0,0.25,1.2,1.0,1.4,8.0,1.0,38.0,0.3951612903225806,0.0,-0.4,0.6000000000000001
I1,2023-03-05,Roma,Juventus,1,0,H,6.0,14.0,2.0,5.0,11.0,10.0,2.0,6.0,3.0,2.0,0.0,1.0,2223_i1.csv,2223,Italy Serie A,Home Win,1,-8.0,-3.0,-4.0,1.0,1.0,-1.0,62.0,0.5,1.2,1.0,1.4,5.0,62.0,0.5645161290322581,2.0,0.8,2.4,5.0,1.0,0.0,-0.06451612903225812,-0.8,0.19999999999999996,-1.0
I1,2023-03-05,Sampdoria,Salernitana,0,0,D,9.0,10.0,3.0,4.0,18.0,13.0,2.0,6.0,3.0,4.0,0.0,0.0,2223_i1.csv,2223,Italy Serie A,Draw,0,-1.0,-1.0,-4.0,5.0,-1.0,0.0,62.0,0.1935483870967742,0.6,1.4,0.4,6.0,62.0,0.20967741935483872,1.0,1.4,1.2,7.0,1.0,0.0,-0.01612903225806453,-0.4,0.0,-0.7999999999999999
I1,2023-03-05,Spezia,Verona,0,0,D,20.0,11.0,4.0,3.0,6.0,7.0,9.0,5.0,2.0,1.0,1.0,0.0,2223_i1.csv,2223,Italy Serie A,Draw,0,9.0,1.0,4.0,-1.0,1.0,1.0,62.0,0.22580645161290322,0.8,2.2,0.4,7.0,62.0,0.2903225806451613,0.6,1.2,1.0,6.0,1.0,0.0,-0.06451612903225809,0.20000000000000007,1.0000000000000002,-0.6
SP1,2023-03-05,Barcelona,Valencia,1,0,H,13.0,13.0,4.0,1.0,11.0,13.0,5.0,2.0,0.0,0.0,1.0,0.0,2223_sp1.csv,2223,Spain La Liga,Home Win,1,0.0,3.0,3.0,-2.0,0.0,1.0,61.0,0.6557377049180327,1.6,0.4,2.4,7.0,61.0,0.2786885245901639,0.4,1.2,0.6,8.0,1.0,0.0,0.3770491803278688,1.2000000000000002,-0.7999999999999999,1.7999999999999998
SP1,2023-03-05,Betis,Real Madrid,0,0,D,8.0,15.0,4.0,5.0,12.0,13.0,5.0,3.0,3.0,4.0,0.0,0.0,2223_sp1.csv,2223,Spain La Liga,Draw,0,-7.0,-1.0,2.0,-1.0,-1.0,0.0,61.0,0.5081967213114754,2.4,2.2,1.8,9.0,61.0,0.6885245901639344,1.8,0.4,2.0,8.0,1.0,0.0,-0.180327868852459,0.5999999999999999,1.8000000000000003,-0.19999999999999996
SP1,2023-03-05,Valladolid,Espanol,2,1,H,15.0,12.0,5.0,2.0,4.0,11.0,9.0,6.0,3.0,2.0,0.0,0.0,2223_sp1.csv,2223,Spain La Liga,Home Win,1,3.0,3.0,3.0,-7.0,1.0,0.0,23.0,0.30434782608695654,0.6,1.0,1.4,7.0,61.0,0.26229508196721313,1.4,1.6,1.4,8.0,1.0,-38.0,0.04205274411974341,-0.7999999999999999,-0.6000000000000001,0.0
SP1,2023-03-05,Vallecano,Ath Bilbao,0,0,D,18.0,16.0,2.0,3.0,9.0,17.0,7.0,9.0,1.0,0.0,0.0,1.0,2223_sp1.csv,2223,Spain La Liga,Draw,0,2.0,-1.0,-2.0,-8.0,1.0,-1.0,61.0,0.32786885245901637,1.0,0.6,1.6,8.0,61.0,0.3770491803278688,1.6,1.4,1.2,7.0,1.0,0.0,-0.04918032786885246,-0.6000000000000001,-0.7999999999999999,0.40000000000000013
E0,2023-03-06,Brentford,Fulham,3,2,H,14.0,9.0,6.0,5.0,12.0,17.0,2.0,3.0,0.0,3.0,0.0,0.0,2223_e0.csv,2223,England Premier League,Home Win,1,5.0,1.0,-1.0,-5.0,-3.0,0.0,61.0,0.3442622950819672,1.4,0.4,1.8,16.0,25.0,0.44,0.8,0.4,1.6,10.0,1.0,36.0,-0.0957377049180328,0.5999999999999999,0.0,0.19999999999999996
I1,2023-03-06,Sassuolo,Cremonese,3,2,H,13.0,13.0,7.0,6.0,11.0,9.0,4.0,3.0,1.0,4.0,0.0,0.0,2223_i1.csv,2223,Italy Serie A,Home Win,1,0.0,1.0,1.0,2.0,-3.0,0.0,62.0,0.3225806451612903,1.8,1.2,2.0,9.0,24.0,0.041666666666666664,1.0,2.0,0.8,6.0,1.0,38.0,0.28091397849462363,0.8,-0.8,1.2
I1,2023-03-06,Torino,Bologna,1,0,H,12.0,11.0,5.0,1.0,9.0,10.0,3.0,3.0,2.0,2.0,0.0,0.0,2223_i1.csv,2223,Italy Serie A,Home Win,1,1.0,4.0,0.0,-1.0,0.0,0.0,62.0,0.3387096774193548,1.4,1.8,1.0,6.0,62.0,0.3548387096774194,1.4,0.6,2.4,8.0,1.0,0.0,-0.016129032258064557,0.0,1.2000000000000002,-1.4
SP1,2023-03-06,Osasuna,Celta,0,0,D,10.0,6.0,5.0,0.0,12.0,12.0,6.0,4.0,0.0,2.0,0.0,0.0,2223_sp1.csv,2223,Spain La Liga,Draw,0,4.0,5.0,2.0,0.0,-2.0,0.0,61.0,0.3442622950819672,0.8,1.2,1.0,8.0,61.0,0.3114754098360656,1.8,1.0,2.0,8.0,1.0,0.0,0.03278688524590162,-1.0,0.19999999999999996,-1.0
D1,2023-03-10,FC Koln,Bochum,0,2,A,11.0,9.0,5.0,3.0,9.0,14.0,10.0,1.0,2.0,2.0,0.0,0.0,2223_d1.csv,2223,Germany Bundesliga,Away Win,-2,2.0,2.0,9.0,-5.0,0.0,0.0,57.0,0.3508771929824561,0.6,1.0,1.0,6.0,57.0,0.3157894736842105,1.0,2.4,0.6,6.0,1.0,0.0,0.03508771929824561,-0.4,-1.4,0.4
F1,2023-03-10,Lille,Lyon,3,3,D,8.0,6.0,6.0,5.0,20.0,19.0,4.0,0.0,5.0,4.0,0.0,0.0,2223_f1.csv,2223,France Ligue 1,Draw,0,2.0,1.0,4.0,1.0,1.0,0.0,64.0,0.421875,2.2,1.4,2.0,6.0,64.0,0.4375,1.8,1.0,2.0,5.0,1.0,0.0,-0.015625,0.40000000000000013,0.3999999999999999,0.0
I1,2023-03-10,Spezia,Inter,2,1,H,4.0,28.0,2.0,7.0,11.0,9.0,1.0,13.0,3.0,0.0,0.0,0.0,2223_i1.csv,2223,Italy Serie A,Home Win,1,-24.0,-5.0,-12.0,2.0,3.0,0.0,63.0,0.2222222222222222,0.8,1.8,0.6,5.0,63.0,0.6507936507936508,1.2,0.4,2.0,5.0,1.0,0.0,-0.4285714285714286,-0.3999999999999999,1.4,-1.4
SP1,2023-03-10,Cadiz,Getafe,2,2,D,11.0,16.0,4.0,10.0,13.0,16.0,2.0,6.0,4.0,5.0,1.0,1.0,2223_sp1.csv,2223,Spain La Liga,Draw,0,-5.0,-6.0,-4.0,-3.0,-1.0,0.0,62.0,0.22580645161290322,0.8,1.2,1.4,7.0,62.0,0.22580645161290322,1.4,1.2,1.6,6.0,1.0,0.0,0.0,-0.5999999999999999,0.0,-0.20000000000000018
D1,2023-03-11,Bayern Munich,Augsburg,5,3,H,24.0,13.0,9.0,6.0,8.0,10.0,8.0,5.0,2.0,1.0,0.0,0.0,2223_d1.csv,2223,Germany Bundesliga,Home Win,2,11.0,3.0,3.0,-2.0,1.0,0.0,57.0,0.6666666666666666,2.8,1.2,2.4,7.0,57.0,0.3157894736842105,1.0,1.2,1.8,7.0,1.0,0.0,0.3508771929824561,1.7999999999999998,0.0,0.5999999999999999
D1,2023-03-11,Ein Frankfurt,Stuttgart,1,1,D,10.0,9.0,1.0,5.0,16.0,11.0,3.0,2.0,4.0,1.0,0.0,0.0,2223_d1.csv,2223,Germany Bundesliga,Draw,0,1.0,-4.0,1.0,5.0,3.0,0.0,57.0,0.3684210526315789,1.6,1.4,1.4,6.0,57.0,0.19298245614035087,1.2,1.6,0.6,7.0,1.0,0.0,0.17543859649122806,0.40000000000000013,-0.20000000000000018,0.7999999999999999
D1,2023-03-11,Hertha,Mainz,1,1,D,9.0,6.0,4.0,3.0,10.0,15.0,7.0,8.0,2.0,1.0,0.0,0.0,2223_d1.csv,2223,Germany Bundesliga,Draw,0,3.0,1.0,-1.0,-5.0,1.0,0.0,57.0,0.24561403508771928,1.6,2.4,1.2,6.0,57.0,0.40350877192982454,2.4,1.0,2.4,7.0,1.0,0.0,-0.15789473684210525,-0.7999999999999998,1.4,-1.2
D1,2023-03-11,RB Leipzig,M'gladbach,3,0,H,14.0,7.0,9.0,3.0,9.0,9.0,11.0,0.0,1.0,0.0,0.0,0.0,2223_d1.csv,2223,Germany Bundesliga,Home Win,3,7.0,6.0,11.0,0.0,1.0,0.0,57.0,0.5087719298245614,1.4,1.0,1.4,8.0,57.0,0.3508771929824561,0.8,2.0,1.0,7.0,1.0,0.0,0.1578947368421053,0.5999999999999999,-1.0,0.3999999999999999
D1,2023-03-11,Schalke 04,Dortmund,2,2,D,10.0,20.0,5.0,8.0,16.0,8.0,3.0,6.0,1.0,1.0,0.0,0.0,2223_d1.csv,2223,Germany Bundesliga,Draw,0,-10.0,-3.0,-3.0,8.0,0.0,0.0,23.0,0.17391304347826086,0.8,0.2,1.8,7.0,57.0,0.6666666666666666,2.8,0.6,3.0,8.0,1.0,-34.0,-0.49275362318840576,-1.9999999999999998,-0.39999999999999997,-1.2
E0,2023-03-11,Bournemouth,Liverpool,1,0,H,5.0,15.0,2.0,6.0,7.0,9.0,3.0,8.0,2.0,1.0,0.0,0.0,2223_e0.csv,2223,England Premier League,Home Win,1,-10.0,-4.0,-5.0,-2.0,1.0,0.0,25.0,0.2,1.0,1.8,0.8,7.0,63.0,0.6349206349206349,2.6,0.0,2.6,6.0,1.0,-38.0,-0.4349206349206349,-1.6,1.8,-1.8
E0,2023-03-11,Crystal Palace,Man City,0,1,A,4.0,14.0,0.0,4.0,11.0,17.0,2.0,6.0,2.0,2.0,0.0,0.0,2223_e0.csv,2223,England Premier League,Away Win,-1,-10.0,-4.0,-4.0,-6.0,0.0,0.0,63.0,0.2698412698412698,0.6,1.0,0.6,7.0,64.0,0.734375,2.6,0.8,2.6,7.0,1.0,-1.0,-0.4645337301587302,-2.0,0.19999999999999996,-2.0
E0,2023-03-11,Everton,Brentford,1,0,H,13.0,12.0,6.0,4.0,11.0,12.0,5.0,8.0,2.0,1.0,0.0,0.0,2223_e0.csv,2223,England Premier League,Home Win,1,1.0,2.0,-3.0,-1.0,1.0,0.0,64.0,0.25,0.6,2.0,0.8,6.0,62.0,0.3548387096774194,1.6,0.8,1.8,5.0,1.0,2.0,-0.10483870967741937,-1.0,1.2,-1.0
E0,2023-03-11,Leeds,Brighton,2,2,D,12.0,14.0,4.0,2.0,12.0,9.0,4.0,7.0,1.0,1.0,0.0,0.0,2223_e0.csv,2223,England Premier League,Draw,0,-2.0,2.0,-3.0,3.0,0.0,0.0,63.0,0.2222222222222222,0.6,1.2,0.8,7.0,61.0,0.3770491803278688,1.6,0.8,1.6,7.0,1.0,2.0,-0.15482695810564662,-1.0,0.3999999999999999,-0.8
E0,2023-03-11,Leicester,Chelsea,1,3,A,17.0,12.0,7.0,6.0,10.0,11.0,2.0,5.0,1.0,2.0,1.0,0.0,2223_e0.csv,2223,England Premier League,Away Win,-2,5.0,1.0,-3.0,-1.0,-1.0,1.0,63.0,0.3333333333333333,1.6,1.6,1.2,7.0,63.0,0.47619047619047616,0.4,0.8,1.0,7.0,1.0,0.0,-0.14285714285714285,1.2000000000000002,0.8,0.19999999999999996
E0,2023-03-11,Tottenham,Nott'm Forest,3,1,H,15.0,9.0,7.0,5.0,13.0,13.0,2.0,10.0,3.0,1.0,0.0,0.0,2223_e0.csv,2223,England Premier League,Home Win,2,6.0,2.0,-8.0,0.0,2.0,0.0,64.0,0.5625,1.2,1.0,1.8,7.0,25.0,0.24,0.8,1.8,1.0,6.0,1.0,39.0,0.3225,0.3999999999999999,-0.8,0.8
F1,2023-03-11,Auxerre,Rennes,0,0,D,12.0,7.0,0.0,2.0,14.0,11.0,8.0,0.0,2.0,2.0,0.0,0.0,2223_f1.csv,2223,France Ligue 1,Draw,0,5.0,-2.0,8.0,3.0,0.0,0.0,26.0,0.19230769230769232,1.0,0.6,1.8,8.0,64.0,0.53125,1.0,1.4,1.2,6.0,1.0,-38.0,-0.3389423076923077,0.0,-0.7999999999999999,0.6000000000000001
F1,2023-03-11,Brest,Paris SG,1,2,A,7.0,17.0,2.0,8.0,6.0,12.0,6.0,3.0,1.0,1.0,0.0,0.0,2223_f1.csv,2223,France Ligue 1,Away Win,-1,-10.0,-6.0,3.0,-6.0,0.0,0.0,64.0,0.28125,0.8,1.6,0.8,6.0,64.0,0.71875,2.8,1.8,2.4,7.0,1.0,0.0,-0.4375,-1.9999999999999998,-0.19999999999999996,-1.5999999999999999
I1,2023-03-11,Bologna,Lazio,0,0,D,16.0,5.0,2.0,2.0,11.0,8.0,5.0,2.0,2.0,3.0,0.0,0.0,2223_i1.csv,2223,Italy Serie A,Draw,0,11.0,0.0,3.0,3.0,-1.0,0.0,63.0,0.3492063492063492,1.0,0.8,1.8,5.0,63.0,0.5079365079365079,1.0,0.6,2.0,8.0,1.0,0.0,-0.15873015873015872,0.0,0.20000000000000007,-0.19999999999999996
I1,2023-03-11,Empoli,Udinese,0,1,A,17.0,14.0,3.0,4.0,12.0,13.0,11.0,5.0,2.0,4.0,0.0,0.0,2223_i1.csv,2223,Italy Serie A,Away Win,-1,3.0,-1.0,6.0,-1.0,-2.0,0.0,63.0,0.25396825396825395,0.8,1.8,0.4,7.0,63.0,0.2857142857142857,1.0,1.6,0.6,7.0,1.0,0.0,-0.031746031746031744,-0.19999999999999996,0.19999999999999996,-0.19999999999999996
I1,2023-03-11,Napoli,Atalanta,2,0,H,18.0,6.0,6.0,3.0,12.0,11.0,10.0,4.0,1.0,2.0,0.0,0.0,2223_i1.csv,2223,Italy Serie A,Home Win,2,12.0,3.0,6.0,1.0,-1.0,0.0,63.0,0.7142857142857143,2.0,0.2,2.4,8.0,63.0,0.4444444444444444,0.6,1.0,0.8,7.0,1.0,0.0,0.2698412698412699,1.4,-0.8,1.5999999999999999
SP1,2023-03-11,Celta,Vallecano,3,0,H,15.0,12.0,6.0,3.0,13.0,12.0,3.0,7.0,2.0,3.0,0.0,0.0,2223_sp1.csv,2223,Spain La Liga,Home Win,3,3.0,3.0,-4.0,1.0,-1.0,0.0,62.0,0.3064516129032258,1.6,1.0,1.6,5.0,62.0,0.3225806451612903,0.8,0.6,1.2,6.0,1.0,0.0,-0.016129032258064502,0.8,0.4,0.40000000000000013
SP1,2023-03-11,Elche,Valladolid,1,1,D,24.0,5.0,10.0,1.0,19.0,11.0,10.0,3.0,4.0,6.0,0.0,2.0,2223_sp1.csv,2223,Spain La Liga,Draw,0,19.0,9.0,7.0,8.0,-2.0,-2.0,62.0,0.20967741935483872,1.2,1.8,1.2,7.0,24.0,0.3333333333333333,0.8,1.2,1.4,6.0,1.0,38.0,-0.1236559139784946,0.3999999999999999,0.6000000000000001,-0.19999999999999996
SP1,2023-03-11,Real Madrid,Espanol,3,1,H,22.0,10.0,7.0,3.0,12.0,17.0,7.0,4.0,3.0,2.0,0.0,0.0,2223_sp1.csv,2223,Spain La Liga,Home Win,2,12.0,4.0,3.0,-5.0,1.0,0.0,62.0,0.6774193548387096,1.4,0.4,1.6,6.0,62.0,0.25806451612903225,1.4,1.4,1.4,6.0,1.0,0.0,0.4193548387096774,0.0,-0.9999999999999999,0.20000000000000018
SP1,2023-03-11,Valencia,Osasuna,1,0,H,8.0,7.0,4.0,0.0,8.0,19.0,12.0,3.0,2.0,5.0,0.0,0.0,2223_sp1.csv,2223,Spain La Liga,Home Win,1,1.0,4.0,9.0,-11.0,-3.0,0.0,62.0,0.27419354838709675,0.4,1.0,0.6,6.0,62.0,0.3387096774193548,0.8,1.0,1.2,5.0,1.0,0.0,-0.06451612903225806,-0.4,0.0,-0.6
D1,2023-03-12,Freiburg,Hoffenheim,2,1,H,9.0,12.0,3.0,1.0,11.0,25.0,2.0,2.0,2.0,5.0,0.0,1.0,2223_d1.csv,2223,Germany Bundesliga,Home Win,1,-3.0,2.0,0.0,-14.0,-3.0,-1.0,57.0,0.47368421052631576,1.2,1.4,1.6,8.0,57.0,0.3157894736842105,0.6,2.2,0.0,8.0,1.0,0.0,0.15789473684210525,0.6,-0.8000000000000003,1.6
D1,2023-03-12,Werder Bremen,Leverkusen,2,3,A,12.0,13.0,6.0,5.0,12.0,12.0,2.0,3.0,2.0,1.0,0.0,0.0,2223_d1.csv,2223,Germany Bundesliga,Away Win,-1,-1.0,1.0,-1.0,0.0,1.0,0.0,23.0,0.391304347826087,1.2,1.2,1.2,8.0,57.0,0.49122807017543857,2.0,1.4,1.4,7.0,1.0,-34.0,-0.0999237223493516,-0.8,-0.19999999999999996,-0.19999999999999996
D1,2023-03-12,Wolfsburg,Union Berlin,1,1,D,15.0,11.0,6.0,2.0,11.0,14.0,3.0,5.0,1.0,4.0,0.0,0.0,2223_d1.csv,2223,Germany Bundesliga,Draw,0,4.0,4.0,-2.0,-3.0,-3.0,0.0,57.0,0.3684210526315789,1.2,1.8,1.0,7.0,57.0,0.5087719298245614,0.8,1.0,1.6,8.0,1.0,0.0,-0.1403508771929825,0.3999999999999999,0.8,-0.6000000000000001
E0,2023-03-12,Fulham,Arsenal,0,3,A,12.0,15.0,2.0,7.0,10.0,9.0,4.0,8.0,0.0,1.0,0.0,0.0,2223_e0.csv,2223,England Premier League,Away Win,-3,-3.0,-5.0,-4.0,1.0,-1.0,0.0,26.0,0.4230769230769231,1.2,0.8,1.6,6.0,64.0,0.65625,2.6,1.4,2.4,8.0,1.0,-38.0,-0.23317307692307693,-1.4000000000000001,-0.5999999999999999,-0.7999999999999998
E0,2023-03-12,Man United,Southampton,0,0,D,10.0,17.0,4.0,4.0,12.0,9.0,7.0,8.0,2.0,0.0,0.0,0.0,2223_e0.csv,2223,England Premier League,Draw,0,-7.0,0.0,-1.0,3.0,2.0,0.0,63.0,0.49206349206349204,1.8,2.0,2.0,7.0,63.0,0.23809523809523808,0.6,1.2,1.2,8.0,1.0,0.0,0.25396825396825395,1.2000000000000002,0.8,0.8
E0,2023-03-12,Newcastle,Wolves,2,1,H,19.0,7.0,8.0,4.0,11.0,10.0,10.0,3.0,1.0,2.0,0.0,0.0,2223_e0.csv,2223,England Premier League,Home Win,1,12.0,4.0,7.0,1.0,-1.0,0.0,62.0,0.3709677419354839,0.4,1.2,0.6,8.0,64.0,0.34375,0.8,1.0,1.4,8.0,1.0,-2.0,0.027217741935483875,-0.4,0.19999999999999996,-0.7999999999999999
E0,2023-03-12,West Ham,Aston Villa,1,1,D,17.0,12.0,6.0,4.0,8.0,6.0,13.0,2.0,1.0,0.0,0.0,0.0,2223_e0.csv,2223,England Premier League,Draw,0,5.0,2.0,11.0,2.0,1.0,0.0,63.0,0.3492063492063492,1.2,1.6,1.0,8.0,63.0,0.36507936507936506,1.6,2.2,1.2,8.0,1.0,0.0,-0.015873015873015872,-0.40000000000000013,-0.6000000000000001,-0.19999999999999996
F1,2023-03-12,Ajaccio,Montpellier,0,1,A,7.0,12.0,1.0,4.0,13.0,18.0,1.0,3.0,2.0,2.0,0.0,0.0,2223_f1.csv,2223,France Ligue 1,Away Win,-1,-5.0,-3.0,-2.0,-5.0,0.0,0.0,26.0,0.23076923076923078,0.4,2.0,0.6,7.0,64.0,0.328125,2.0,0.6,2.0,7.0,1.0,-38.0,-0.09735576923076922,-1.6,1.4,-1.4
F1,2023-03-12,Angers,Toulouse,0,2,A,13.0,8.0,2.0,5.0,8.0,11.0,6.0,8.0,0.0,1.0,0.0,0.0,2223_f1.csv,2223,France Ligue 1,Away Win,-2,5.0,-3.0,-2.0,-3.0,-1.0,0.0,64.0,0.1875,0.6,2.2,0.4,7.0,26.0,0.34615384615384615,1.2,2.0,0.6,7.0,1.0,38.0,-0.15865384615384615,-0.6,0.20000000000000018,-0.19999999999999996
F1,2023-03-12,Clermont,Lens,0,4,A,9.0,13.0,6.0,6.0,13.0,13.0,6.0,4.0,1.0,2.0,0.0,0.0,2223_f1.csv,2223,France Ligue 1,Away Win,-4,-4.0,0.0,2.0,0.0,-1.0,0.0,64.0,0.28125,0.4,1.4,0.8,7.0,64.0,0.484375,1.4,1.2,1.2,8.0,1.0,0.0,-0.203125,-0.9999999999999999,0.19999999999999996,-0.3999999999999999
F1,2023-03-12,Lorient,Troyes,2,0,H,16.0,9.0,6.0,2.0,11.0,10.0,1.0,4.0,0.0,2.0,0.0,0.0,2223_f1.csv,2223,France Ligue 1,Home Win,2,7.0,4.0,-3.0,1.0,-2.0,0.0,64.0,0.296875,0.6,0.4,1.0,7.0,64.0,0.203125,0.8,2.4,0.2,7.0,1.0,0.0,0.09375,-0.20000000000000007,-2.0,0.8
F1,2023-03-12,Marseille,Strasbourg,2,2,D,7.0,24.0,4.0,9.0,6.0,15.0,1.0,8.0,0.0,4.0,1.0,0.0,2223_f1.csv,2223,France Ligue 1,Draw,0,-17.0,-5.0,-7.0,-9.0,-4.0,1.0,64.0,0.59375,1.4,1.6,1.8,7.0,64.0,0.328125,1.0,1.0,1.4,7.0,1.0,0.0,0.265625,0.3999999999999999,0.6000000000000001,0.40000000000000013
F1,2023-03-12,Monaco,Reims,0,1,A,14.0,17.0,3.0,8.0,9.0,14.0,3.0,3.0,1.0,2.0,0.0,0.0,2223_f1.csv,2223,France Ligue 1,Away Win,-1,-3.0,-5.0,0.0,-5.0,-1.0,0.0,64.0,0.546875,1.8,1.4,2.0,7.0,64.0,0.3125,1.6,0.0,2.2,7.0,1.0,0.0,0.234375,0.19999999999999996,1.4,-0.20000000000000018
F1,2023-03-12,Nantes,Nice,2,2,D,10.0,16.0,3.0,8.0,9.0,11.0,1.0,10.0,1.0,1.0,0.0,0.0,2223_f1.csv,2223,France Ligue 1,Draw,0,-6.0,-5.0,-9.0,-2.0,0.0,0.0,64.0,0.328125,1.2,1.6,1.2,8.0,64.0,0.484375,2.0,0.4,2.2,9.0,1.0,0.0,-0.15625,-0.8,1.2000000000000002,-1.0000000000000002
I1,2023-03-12,Cremonese,Fiorentina,0,2,A,16.0,10.0,5.0,3.0,10.0,17.0,1.0,6.0,1.0,2.0,0.0,0.0,2223_i1.csv,2223,Italy Serie A,Away Win,-2,6.0,2.0,-5.0,-7.0,-1.0,0.0,25.0,0.04,1.2,2.2,0.8,6.0,63.0,0.42857142857142855,1.4,1.0,1.4,8.0,1.0,-38.0,-0.38857142857142857,-0.19999999999999996,1.2000000000000002,-0.5999999999999999
I1,2023-03-12,Juventus,Sampdoria,4,2,H,24.0,9.0,8.0,3.0,10.0,10.0,11.0,3.0,1.0,1.0,0.0,0.0,2223_i1.csv,2223,Italy Serie A,Home Win,2,15.0,5.0,8.0,0.0,0.0,0.0,63.0,0.5555555555555556,2.0,0.6,2.4,7.0,63.0,0.19047619047619047,0.6,1.0,0.6,7.0,1.0,0.0,0.3650793650793651,1.4,-0.4,1.7999999999999998
I1,2023-03-12,Lecce,Torino,0,2,A,13.0,4.0,1.0,2.0,16.0,17.0,9.0,1.0,3.0,3.0,0.0,0.0,2223_i1.csv,2223,Italy Serie A,Away Win,-2,9.0,-1.0,8.0,-1.0,0.0,0.0,25.0,0.24,1.0,1.0,1.4,7.0,63.0,0.3492063492063492,1.2,1.4,1.4,6.0,1.0,-38.0,-0.1092063492063492,-0.19999999999999996,-0.3999999999999999,0.0
I1,2023-03-12,Roma,Sassuolo,3,4,A,17.0,19.0,7.0,10.0,11.0,18.0,7.0,2.0,4.0,2.0,1.0,0.0,2223_i1.csv,2223,Italy Serie A,Away Win,-1,-2.0,-3.0,5.0,-7.0,2.0,1.0,63.0,0.5079365079365079,1.2,0.6,2.0,7.0,63.0,0.3333333333333333,1.4,1.2,2.0,6.0,1.0,0.0,0.1746031746031746,-0.19999999999999996,-0.6,0.0
I1,2023-03-12,Verona,Monza,1,1,D,8.0,9.0,3.0,3.0,17.0,12.0,7.0,2.0,2.0,0.0,0.0,0.0,2223_i1.csv,2223,Italy Serie A,Draw,0,-1.0,0.0,5.0,5.0,2.0,0.0,63.0,0.2857142857142857,0.4,1.0,1.0,7.0,25.0,0.36,1.0,1.4,1.4,8.0,1.0,38.0,-0.07428571428571429,-0.6,-0.3999999999999999,-0.3999999999999999
SP1,2023-03-12,Ath Bilbao,Barcelona,0,1,A,15.0,10.0,5.0,2.0,13.0,7.0,5.0,3.0,2.0,1.0,0.0,0.0,2223_sp1.csv,2223,Spain La Liga,Away Win,-1,5.0,3.0,2.0,6.0,1.0,0.0,62.0,0.3709677419354839,1.6,1.2,1.4,7.0,62.0,0.6612903225806451,1.4,0.2,2.4,7.0,1.0,0.0,-0.29032258064516125,0.20000000000000018,1.0,-1.0
SP1,2023-03-12,Mallorca,Sociedad,1,1,D,8.0,8.0,2.0,2.0,19.0,20.0,3.0,2.0,2.0,2.0,0.0,1.0,2223_sp1.csv,2223,Spain La Liga,Draw,0,0.0,0.0,1.0,-1.0,0.0,-1.0,62.0,0.3064516129032258,1.2,1.4,1.2,8.0,62.0,0.4838709677419355,0.8,1.0,1.0,9.0,1.0,0.0,-0.1774193548387097,0.3999999999999999,0.3999999999999999,0.19999999999999996
SP1,2023-03-12,Sevilla,Almeria,2,1,H,27.0,13.0,5.0,5.0,8.0,11.0,6.0,4.0,4.0,4.0,0.0,0.0,2223_sp1.csv,2223,Spain La Liga,Home Win,1,14.0,0.0,2.0,-3.0,0.0,0.0,62.0,0.3870967741935484,1.2,2.6,0.8,8.0,24.0,0.2916666666666667,1.0,2.6,0.6,8.0,1.0,38.0,0.09543010752688169,0.19999999999999996,0.0,0.20000000000000007
SP1,2023-03-12,Villarreal,Betis,1,1,D,15.0,6.0,4.0,3.0,8.0,11.0,2.0,4.0,3.0,2.0,0.0,0.0,2223_sp1.csv,2223,Spain La Liga,Draw,0,9.0,1.0,-2.0,-3.0,1.0,0.0,62.0,0.43548387096774194,1.4,1.8,1.2,8.0,62.0,0.5,2.2,1.8,2.0,7.0,1.0,0.0,-0.06451612903225806,-0.8000000000000003,0.0,-0.8
I1,2023-03-13,Milan,Salernitana,1,1,D,24.0,6.0,4.0,3.0,15.0,13.0,6.0,4.0,2.0,3.0,0.0,0.0,2223_i1.csv,2223,Italy Serie A,Draw,0,18.0,1.0,2.0,2.0,-1.0,0.0,63.0,0.6349206349206349,1.0,0.6,1.8,9.0,63.0,0.20634920634920634,0.6,1.2,0.8,8.0,1.0,0.0,0.42857142857142855,0.4,-0.6,1.0
